Abfahrt,Zugnr.,nach (Ankunft),Gleis
17:20 (+1),ICE 997,Göttingen (an 19:50),13
17:22 (+1),RE 3314,Stralsund Hbf (an 20:44),6
17:23,RE 62027,Elstal (an 17:47),7
17:24,RB 94782,Potsdam Hbf (an 17:51),
17:24,RE 75861,Potsdam Hbf (an 17:51),
17:26,RE 3126,Cottbus Hbf (an 18:55),12
17:27 (+1),ICE 1006,Berlin Gesundbrunnen (an 17:31),5
17:28 (+1),RJ 385,Praha hl.n. (an 21:25),2
17:30,SJ 344,Göteborg Central (an 06:55),
17:31 (+22),ICE 549,Berlin Ostbahnhof (an 17:39),11
17:32 (+45),RE 3353,Luckenwalde (an 18:27),1
17:36 (+10),ICE 1603,München Hbf (an 21:43),4
17:37,RE 21915,Berlin Südkreuz (an 17:44),
17:37 (+1),RE 3127,Hennigsdorf(b Berlin) (an 18:23),13
17:37,RE 94777,Berlin Ostbahnhof (an 17:46),
17:38 (+1),IC 2174,Rostock Hbf (an 19:37),5
17:38 (+1),ICE 2526,Hamburg Hbf (an 20:23),
17:43,RE 62024,Baruth(Mark) (an 18:35),2
17:46,RE 3516,Stralsund Hbf (an 20:51),6
17:46 (+1),RE 3728,Senftenberg (an 19:41),12
17:47,ICE 742,Münster(Westf)Hbf (an 21:35),13
17:48,RB 62074,Berlin-Spandau (an 17:59),7
17:52,RE 21917,Berlin Südkreuz (an 17:58),
17:53,DRF 1325,Leipzig Hbf (an 19:12),3
17:53 (+2),FLX 1325,Leipzig Hbf (an 19:12),2
17:55,ICE 147,Berlin Ostbahnhof (an 18:02),1
17:55,RE 26117,Stendal Hbf (an 19:30),
17:55 (+12),RE 3179,Stendal Hbf (an 19:30),7
17:59,RE 93738,Berlin Ostbahnhof (an 18:09),
17:59,RE 94737,Berlin Ostbahnhof (an 18:09),
18:00,RB 18524,Lübbenau(Spreewald) (an 19:14),2
18:01,RE 92496,Berlin-Wannsee (an 18:20),
18:06 (+49),FLX 1242,Hamburg Hbf (an 20:34),6
18:07,RE 3176,Berlin Südkreuz (an 18:13),2
18:14,RB 62075,Berlin Südkreuz (an 18:21),1
18:14,RE 3515,Berlin Südkreuz (an 18:23),4
18:15 (+2),RE 3733,Dessau Hbf (an 19:53),13
18:21,RE 62029,Elstal (an 18:49),7
18:22,RE 21921,Berlin Südkreuz (an 18:29),
18:23 (+1),RE 3354,Schwedt(Oder) (an 19:55),6
18:24,RE 75863,Potsdam Hbf (an 18:51),
18:24,RE 94784,Potsdam Hbf (an 18:51),
18:26 (+1),IC 2273,Dresden Hbf (an 20:28),4
18:26 (+8),ICE 1506,Berlin Gesundbrunnen (an 18:31),5
18:26 (+1),RE 3128,Cottbus Hbf (an 19:55),11
18:29 (+13),ICE 2535,Leipzig Hbf (an 19:45),
18:30 (+4),ICE 1902,Hamburg-Altona (an 21:26),7
18:33 (+1),ICE 542,Köln Hbf (an 23:34),14
18:34,ICE 941,Berlin Ostbahnhof (an 18:40),12
18:36 (+1),ICE 1105,München Hbf (an 22:45),4
18:37 (+1),RB 94779,Berlin Ostbahnhof (an 18:46),
18:37 (+1),RE 3129,Hennigsdorf(b Berlin) (an 19:23),14
18:37,RE 94779,Berlin Ostbahnhof (an 18:46),
18:40 (+1),RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2 A - D
18:44 (+2),RE 62026,Elsterwerda (an 20:31),2 D - G
18:46 Ausfall,RE 3730,Senftenberg (an 20:41),11
18:46 (+1),RE 4364,Rostock Hbf (an 21:21),5
18:48 (+4),RB 62076,Wustermark (an 19:18),7
18:52 (+2),IC 2431,Berlin Ostbahnhof (an 19:00),12
18:52,RE 21925,Berlin Südkreuz (an 18:59),
18:54 (+3),RE 3159,Rathenow (an 19:49),7
18:59,RB 94739,Berlin Ostbahnhof (an 19:09),
18:59,RE 94739,Berlin Ostbahnhof (an 19:09),
19:00 (+1),RB 18526,Cottbus Hbf (an 20:48),1
19:01,RE 94744,Berlin-Wannsee (an 19:20),
19:05 (+3),ICE 697,Frankfurt(Main)Hbf (an 23:44),4
19:06 Ausfall,ICE 1549,Berlin Ostbahnhof (an 19:13),12
19:09 (+4),RE 3158,Falkenberg(Elster) (an 20:44),2
19:13 (+3),RB 62077,Berlin Südkreuz (an 19:21),1
19:14 (+4),RE 4365,Berlin Südkreuz (an 19:23),4
19:15 (+5),RE 3735,Dessau Hbf (an 20:53),13
19:20 (+7),ICE 999,Kassel-Wilhelmshöhe (an 22:13),14
19:22,RE 21929,Berlin Südkreuz (an 19:29),
19:22 (+4),RE 3316,Stralsund Hbf (an 22:49),6
19:24 (+7),RB 94786,Potsdam Hbf (an 19:51),
19:24,RE 75865,Potsdam Hbf (an 19:51),
19:25 (+1),RE 62031,Elstal (an 19:53),7
19:26 (+17),RE 3130,Cottbus Hbf (an 20:55),11
19:27 (+35),ICE 1004,Berlin Gesundbrunnen (an 19:31),5
19:28 (+1),RJ 179,Praha hl.n. (an 23:31),3
19:32 (+9),ICE 2810,Köln Hbf (an 00:33),14
19:32 (+9),ICE 842,Köln Hbf (an 00:33),14
19:36 (+1),ICE 1605,München Hbf (an 23:52),4
19:37 (+1),RB 94781,Berlin Ostbahnhof (an 19:46),
19:37,RE 21931,Berlin Südkreuz (an 19:44),
19:37 (+10),RE 3131,Hennigsdorf(b Berlin) (an 20:23),14
19:38 (+1),IC 2172,Rostock Hbf (an 21:37),5
19:38 (+6),ICE 2524,Hamburg-Altona (an 22:23),
19:43,RE 62028,Baruth(Mark) (an 20:35),2 A - D
19:46 (+1),RE 3518,Stralsund Hbf (an 22:51),6
19:46 (+2),RE 3732,Senftenberg (an 21:41),11
19:47,RB 62078,Berlin-Spandau (an 19:59),7
19:52 (+2),ICE 805,Nürnberg Hbf (an 23:07),3
19:52,RE 21933,Berlin Südkreuz (an 19:59),
19:54,ICE 641,Berlin Ostbahnhof (an 20:01),12
19:54 (+6),RE 3181,Stendal Hbf (an 21:13),7
19:55 (+1),ICE 149,Berlin Ostbahnhof (an 20:02),2
19:57 (+6),FLX 1247,Leipzig Hbf (an 21:12),4
19:59,RE 93742,Berlin Ostbahnhof (an 20:09),
19:59,RE 94741,Berlin Ostbahnhof (an 20:09),
20:00 (+1),RB 18528,Cottbus Hbf (an 21:48),2
20:07 (+13),RE 3178,Berlin Südkreuz (an 20:13),2
20:10,ICE 370,Berlin Gesundbrunnen (an 20:16),
20:11,NJ 457,Graz Hbf (an 09:19),3
20:14,RE 3517,Berlin Südkreuz (an 20:22),4
20:15 (+1),RE 3737,Dessau Hbf (an 21:53),13
20:16 (+9),RB 62079,Berlin Südkreuz (an 20:24),1 A - D
20:22,RE 21937,Berlin Südkreuz (an 20:29),
20:23 (+2),RE 3356,Schwedt(Oder) (an 21:55),6
20:24,RE 94788,Potsdam Hbf (an 20:51),
20:25,RE 62033,Elstal (an 20:49),7
20:26 (+3),ICE 1504,Berlin Gesundbrunnen (an 20:31),5
20:26 (+4),RE 3132,Cottbus Hbf (an 21:55),11
20:29 (+7),ICE 2537,Leipzig Hbf (an 21:45),
20:34,ICE 943,Berlin Ostbahnhof (an 20:41),12
20:36 (+4),ICE 1107,München Hbf (an 00:50),4
20:37,RB 21939,Berlin Südkreuz (an 20:44),
20:37,RE 3133,Hennigsdorf(b Berlin) (an 21:23),13
20:37,RE 94783,Berlin Ostbahnhof (an 20:46),
20:38,ICE 1900,Hamburg-Altona (an 23:24),7
20:40,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2 A - D
20:44,RE 62030,Elsterwerda (an 22:31),2 D - G
20:46 (+18),RE 4366,Rostock Hbf (an 23:21),5
20:48,RB 62080,Berlin-Spandau (an 20:59),7
20:52,RB 18530,Cottbus Hbf (an 22:48),1
20:53 (+1),IC 60408,Zürich HB (an 09:33),4
20:53,NJ 408,Zürich HB (an 09:33),4
20:54 (+2),RE 3161,Berlin-Spandau (an 21:04),7
20:59,RE 93744,Berlin Ostbahnhof (an 21:09),
20:59,RE 94743,Berlin Ostbahnhof (an 21:09),
21:00,RB 21941,Berlin Südkreuz (an 21:07),
21:04,ICE 939,Berlin Südkreuz (an 21:08),4
21:06,RE 3318,Pasewalk (an 23:14),6
21:08 Ausfall,ICE 1055,Berlin Ostbahnhof (an 21:15),12
21:09,RE 3160,Berlin Südkreuz (an 21:15),2
21:14,RB 62081,Berlin Südkreuz (an 21:21),1
21:14 (+3),RE 4367,Berlin Südkreuz (an 21:23),4
21:15 (+2),RE 3739,Dessau Hbf (an 22:53),13
21:22,RB 21945,Berlin Südkreuz (an 21:29),
21:23 (+15),ICE 643,Berlin Ostbahnhof (an 21:29),12
21:25,RE 62035,Elstal (an 21:53),7
21:26,RE 3134,Cottbus Hbf (an 22:55),11
21:27 (+412),ICE 1002,Berlin Gesundbrunnen (an 21:31),5
21:27,ICE 2837,Erfurt Hbf (an 23:38),
21:27,ICE 2933,München Hbf (an 07:49),4
21:27 (+7),ICE 699,München Hbf (an 07:49),4
21:32,RE 3357,Jüterbog (an 22:30),1
21:33,ICE 1703,Berlin Südkreuz (an 21:39),2
21:35 (+8),ICE 840,Hannover Hbf (an 00:09),14
21:37,RB 21947,Berlin Südkreuz (an 21:44),
21:37,RE 3135,Hennigsdorf(b Berlin) (an 22:25),14
21:37,RE 94785,Berlin Ostbahnhof (an 21:46),
21:38 (+1),ICE 2522,Hamburg-Altona (an 01:09),
21:43,RE 62032,Baruth(Mark) (an 22:35),2 A - D
21:46,RE 3520,Neubrandenburg (an 23:29),6
21:47,RB 62082,Berlin-Spandau (an 21:59),7
21:52,RB 21949,Berlin Südkreuz (an 21:59),
21:54,RE 3183,Stendal Hbf (an 23:13),7
21:55,RE 94790,Berlin-Wannsee (an 22:14),
21:59,RE 94745,Berlin Ostbahnhof (an 22:09),
22:07,RB 21951,Berlin Südkreuz (an 22:14),
22:07,RE 3180,Jüterbog (an 22:54),3
22:14,RB 62083,Berlin Südkreuz (an 22:21),1
22:14,RE 3519,Berlin Südkreuz (an 22:23),4
22:17,ICE 278,Berlin Gesundbrunnen (an 22:24),
22:18,RE 3741,Bad Belzig (an 23:19),13
22:22,RB 21953,Flughafen BER (an 22:45),
22:23,RE 3358,Schwedt(Oder) (an 23:56),5
22:25,RE 62037,Elstal (an 22:49),7
22:28 (+3),ICE 609,Berlin Südkreuz (an 22:33),2
22:33 (+1),ICE 945,Berlin Ostbahnhof (an 22:39),12
22:37,RE 3137,Hennigsdorf(b Berlin) (an 23:26),14
22:38,ICE 900,Hamburg-Altona (an 03:09),7
22:40,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),4
22:42 (+2),ICE 792,Berlin Ostbahnhof (an 22:49),11
22:46,RE 3738,Berlin Ostbahnhof (an 22:56),12
22:46,RE 4368,Rostock Hbf (an 01:10),6
22:47,RB 56814,Berlin Südkreuz (an 22:53),4
22:47,RE 56814,Berlin Südkreuz (an 22:53),4
22:48,RB 62084,Wustermark (an 23:18),7
22:52,RB 21957,Flughafen BER (an 23:14),1
22:53,RE 3136,Cottbus Hbf (an 00:40),11
22:55,RB 94792,Potsdam Hbf (an 23:22),
22:55,RE 91393,Potsdam Hbf (an 23:22),
22:59,RE 90084,Berlin Ostbahnhof (an 23:09),
22:59,RE 94747,Berlin Ostbahnhof (an 23:09),
23:09,RE 3185,Schorndorf (an 21:39),7
23:14,RB 62085,Berlin Südkreuz (an 23:21),1
23:14,RE 4369,Berlin Südkreuz (an 23:24),4
23:15 (+1),RE 3743,Dessau Hbf (an 00:53),13
23:22,RB 21961,Berlin Südkreuz (an 23:29),
23:24,RE 3320,Eberswalde Hbf (an 00:05),6
23:25,RE 62039,Wustermark (an 23:54),7
23:28,ICE 2939,München Hbf (an 07:15),4
23:28 (+7),ICE 905,München Hbf (an 07:15),4
23:32 (+1),ICE 1540,Köln Hbf (an 06:12),13
23:37,RB 21963,Berlin Südkreuz (an 23:44),
23:37,RE 3139,Berlin-Charlottenburg (an 23:46),14
23:42 (+10),ICE 645,Berlin Ostbahnhof (an 23:49),12
23:43,RE 62036,Baruth(Mark) (an 00:35),2
23:46,RE 3522,Neustrelitz Hbf (an 01:09),5
23:46,RE 3740,Berlin Ostbahnhof (an 23:56),12
23:50 (+326),ICE 1000,Berlin Gesundbrunnen (an 23:54),6
23:52 (+3),RE 3138,Cottbus Hbf (an 01:40),11
23:55,RB 94794,Potsdam Hbf (an 00:23),
23:55,RE 91695,Potsdam Hbf (an 00:23),
23:59,RE 94749,Erkner (an 00:31),
