Abfahrt,Zugnr.,nach (Ankunft),Gleis
17:23,RE 62027,Berlin-Spandau (an 17:33),7
17:24 (+1),ICE 695,Stuttgart Hbf (an 23:11),4
17:24,RE 73782,Brandenburg Hbf (an 18:23),14
17:27,ICE 1006,Berlin Gesundbrunnen (an 17:31),5
17:28 (+7),RJ 385,Praha hl.n. (an 21:25),2
17:30,DRF 1325,Leipzig Hbf (an 18:49),3
17:30 (+2),FLX 1325,Leipzig Hbf (an 18:49),3
17:32 (+1),RE 3353,Luckenwalde (an 18:27),1
17:36 (+1),ICE 1603,München Hbf (an 21:43),4
17:37,RE 21915,Berlin Südkreuz (an 17:44),
17:37 (+2),RE 73777,Frankfurt(Oder) (an 18:43),12
17:38 (+1),IC 2174,Rostock Hbf (an 19:37),5
17:38 (+1),ICE 2812,Hamburg Hbf (an 20:11),6
17:38 (+1),ICE 506,Hamburg Hbf (an 20:11),6
17:42 (+5),ICE 372,Berlin Ostbahnhof (an 17:50),11
17:43,RE 62024,Berlin Südkreuz (an 17:49),2
17:46 (+1),ICE 844,Köln Hbf (an 22:33),13
17:46,RE 3516,Stralsund Hbf (an 20:51),6
17:46 (+3),RE 3728,Berlin Ostbahnhof (an 17:56),12
17:48,RB 62074,Berlin-Spandau (an 17:59),7
17:50 (+5),ICE 803,München Hbf (an 22:42),4
17:52,EC 249,Swiebodzin (an 19:37),
17:52,RE 21917,Berlin Südkreuz (an 17:58),
17:55,ICE 147,Berlin Ostbahnhof (an 18:02),12
17:55,RE 26117,Stendal Hbf (an 19:30),
17:55 (+27),RE 3179,Stendal Hbf (an 19:30),7
17:59 (+1),RE 73737,Frankfurt(Oder) (an 19:18),11
18:00,RB 18524,Lübbenau(Spreewald) (an 19:14),2
18:01 (+1),ICE 1040,Oldenburg(Oldb)Hbf (an 21:18),6
18:01,RE 73742,Magdeburg Hbf (an 19:50),14
18:04,ICE 1045,Berlin Südkreuz (an 18:11),4
18:06 (+2),FLX 1242,Hamburg Hbf (an 20:34),5
18:07 (+4),ICE 742,Münster(Westf)Hbf (an 21:35),13
18:07,RE 3176,Jüterbog (an 18:54),2
18:09 (+1),ICE 706,Berlin Gesundbrunnen (an 18:13),6
18:14,RB 62075,Berlin Südkreuz (an 18:21),1
18:14,RE 3515,Berlin Südkreuz (an 18:23),4
18:15,RE 3733,Berlin-Wannsee (an 18:34),13
18:20 (+16),ICE 941,Berlin Ostbahnhof (an 18:29),12
18:21,RE 62029,Berlin-Spandau (an 18:35),7
18:22,RE 21921,Berlin Südkreuz (an 18:29),
18:23,RE 3354,Schwedt(Oder) (an 19:55),6
18:24,RE 73784,Brandenburg Hbf (an 19:19),13
18:26 (+1),IC 2273,Dresden Hbf (an 20:28),4
18:26 (+6),ICE 1506,Berlin Gesundbrunnen (an 18:31),5
18:26,RE 3128,Cottbus Hbf (an 19:55),11
18:29 (+4),ICE 605,München Hbf (an 23:20),3
18:29 (+1),ICE 677,Karlsruhe Hbf (an 23:59),14
18:30 (+1),ICE 1902,Hamburg-Altona (an 21:26),7
18:31 (+7),IC 2431,Berlin Ostbahnhof (an 18:40),12
18:36 (+2),ICE 1105,München Hbf (an 22:55),4
18:37 (+1),ICE 598,Berlin Gesundbrunnen (an 18:43),5
18:37,RE 21923,Berlin Südkreuz (an 18:44),
18:37 (+14),RE 3129,Hennigsdorf(b Berlin) (an 19:23),14
18:37,RE 73779,Frankfurt(Oder) (an 19:47),11
18:40,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2 A - D
18:41 (+21),ICE 796,Berlin Ostbahnhof (an 18:49),12
18:44,RE 62026,Elsterwerda (an 20:31),2 D - G
18:46,ICE 542,Köln Hbf (an 23:35),14
18:46 (+8),RE 3730,Senftenberg (an 20:41),11
18:46,RE 4364,Rostock Hbf (an 21:21),5
18:48,RB 62076,Wustermark (an 19:18),7
18:52,RE 21925,Berlin Südkreuz (an 18:59),
18:54 (+1),RE 3159,Rathenow (an 19:49),7
18:55 (+13),ICE 1549,Berlin Ostbahnhof (an 19:02),12
18:59,RE 73739,Frankfurt(Oder) (an 20:18),11
19:00,RB 18526,Cottbus Hbf (an 20:48),1
19:01 (+3),RE 73744,Magdeburg Hbf (an 20:50),14
19:05,ICE 937,Darmstadt Hbf (an 23:20),4
19:08 (+14),ICE 9591,Berlin Gesundbrunnen (an 19:13),6
19:09,RE 3158,Falkenberg(Elster) (an 20:44),2
19:13,RB 62077,Berlin Südkreuz (an 19:21),1
19:14 (+3),RE 4365,Berlin Südkreuz (an 19:23),4
19:15 (+13),RE 3735,Dessau Hbf (an 20:53),13
19:20,ICE 641,Berlin Ostbahnhof (an 19:28),12
19:20,ICE 999,Kassel-Wilhelmshöhe (an 22:13),14
19:22,RE 21929,Berlin Südkreuz (an 19:29),
19:22,RE 3316,Stralsund Hbf (an 22:49),6
19:24,RE 73786,Brandenburg Hbf (an 20:19),13
19:25,RE 62031,Berlin-Spandau (an 19:39),7
19:26,RE 3130,Cottbus Hbf (an 20:55),11
19:27 (+1),ICE 1004,Berlin Gesundbrunnen (an 19:31),5
19:27,ICE 697,Frankfurt(Main)Hbf (an 23:44),4
19:28,RJ 179,Praha hl.n. (an 23:31),3
19:32,RE 3355,Berlin Südkreuz (an 19:39),2
19:36 (+23),ICE 1605,München Hbf (an 23:52),4
19:37,RE 21931,Berlin Südkreuz (an 19:44),
19:37,RE 3131,Hennigsdorf(b Berlin) (an 20:23),14
19:37,RE 73781,Frankfurt(Oder) (an 20:43),11
19:38 (+1),IC 2172,Rostock Hbf (an 21:37),5
19:38 (+47),ICE 504,Hamburg-Altona (an 22:24),6
19:42 (+16),ICE 370,Berlin Ostbahnhof (an 19:50),12
19:43,RE 62028,Baruth(Mark) (an 20:35),2 A - D
19:46 (+1),ICE 842,Köln Hbf (an 00:33),14
19:46,RE 3518,Stralsund Hbf (an 22:51),6
19:46 (+7),RE 3732,Senftenberg (an 21:41),11
19:47,RB 62078,Berlin-Spandau (an 19:59),7
19:52 (+1),ICE 805,Nürnberg Hbf (an 23:07),3
19:52,RE 21933,Berlin Südkreuz (an 19:59),
19:54,RE 3181,Stendal Hbf (an 21:13),7
19:55 (+14),ICE 149,Berlin Ostbahnhof (an 20:02),12
19:57 (+9),FLX 1247,Leipzig Hbf (an 21:12),4
19:59 (+3),RE 73741,Frankfurt(Oder) (an 21:18),11
20:00 (+2),RB 18528,Cottbus Hbf (an 21:48),2
20:01,RE 73746,Magdeburg Hbf (an 21:50),14
20:04,ICE 1130,Berlin Südkreuz (an 20:09),4
20:07,RE 3178,Berlin Südkreuz (an 20:13),2
20:10 (+17),ICE 90,Berlin Gesundbrunnen (an 20:16),5
20:14,RE 3517,Berlin Südkreuz (an 20:22),4
20:14,RE 73823,Berlin Ostbahnhof (an 20:25),11
20:15,RE 3737,Dessau Hbf (an 21:53),13
20:16,RB 62079,Berlin Südkreuz (an 20:24),1 A - D
20:20,ICE 943,Berlin Ostbahnhof (an 20:28),12
20:22,RE 21937,Berlin Südkreuz (an 20:29),
20:23,RE 3356,Schwedt(Oder) (an 21:55),6
20:24,RE 73788,Brandenburg Hbf (an 21:21),14
20:25,RE 62033,Berlin-Spandau (an 20:35),7
20:26 (+5),ICE 1504,Berlin Gesundbrunnen (an 20:31),5
20:26 (+28),RE 3132,Cottbus Hbf (an 21:55),11
20:29,ICE 607,Nürnberg Hbf (an 23:59),3
20:31,EC 431,Przemysl Glowny (an 09:11),12
20:36 (+33),ICE 1107,München Hbf (an 01:01),4
20:37 (+13),ICE 596,Berlin Gesundbrunnen (an 20:43),5
20:37,RB 21939,Berlin Südkreuz (an 20:44),
20:37,RE 3133,Hennigsdorf(b Berlin) (an 21:23),13
20:37,RE 73783,Frankfurt(Oder) (an 21:43),12
20:38 (+12),ICE 1900,Hamburg-Altona (an 23:24),7
20:40 (+33),RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2 A - D
20:42 (+22),ICE 794,Berlin Ostbahnhof (an 20:49),11
20:44,RE 62030,Elsterwerda (an 22:31),2 D - G
20:46,RE 3734,Lübbenau(Spreewald) (an 22:04),12
20:46 (+20),RE 4366,Rostock Hbf (an 23:21),5
20:48,RB 62080,Berlin-Spandau (an 20:59),7
20:52,RB 18530,Cottbus Hbf (an 22:48),1
20:53 (+1),IC 60408,Zürich HB (an 09:05),4
20:53 (+1),NJ 408,Zürich HB (an 09:05),4
20:54,RE 3161,Berlin-Spandau (an 21:04),7
20:55,ICE 1055,Berlin Ostbahnhof (an 21:02),12
20:57,SJ 344,Stockholm Central (an 12:18),
20:58 Ausfall,ICE 2922,Berlin Gesundbrunnen (an 21:03),6
20:59 (+8),RE 73743,Frankfurt(Oder) (an 22:18),11
21:00,RB 21941,Berlin Südkreuz (an 21:07),
21:01,RE 73748,Magdeburg Hbf (an 22:50),14
21:04 (+14),ICE 939,Berlin Südkreuz (an 21:08),4
21:09,RE 3160,Berlin Südkreuz (an 21:15),2
21:14,RB 62081,Berlin Südkreuz (an 21:21),1
21:14 (+3),RE 4367,Berlin Südkreuz (an 21:23),4
21:15,RE 3739,Dessau Hbf (an 22:53),13
21:22 (+3),ICE 643,Berlin Ostbahnhof (an 21:31),12
21:22,RB 21945,Berlin Südkreuz (an 21:29),
21:22,RE 3318,Prenzlau (an 23:01),6
21:26,RE 3134,Cottbus Hbf (an 22:55),11
21:27 (+1),ICE 1002,Berlin Gesundbrunnen (an 21:31),5
21:27 (+18),ICE 699,München Hbf (an 07:27),4
21:32,RE 3357,Jüterbog (an 22:30),1
21:33 (+31),ICE 1703,Berlin Südkreuz (an 21:39),2
21:33 (+28),ICE 2283,Berlin Südkreuz (an 21:39),2
21:37,RB 21947,Berlin Südkreuz (an 21:44),
21:37 (+17),RE 3135,Berlin-Charlottenburg (an 21:46),14
21:37,RE 73785,Frankfurt(Oder) (an 22:43),12
21:38 (+11),ICE 502,Hamburg-Altona (an 02:05),6
21:42 (+10),ICE 278,Berlin Ostbahnhof (an 21:51),11
21:43,RE 62032,Berlin Südkreuz (an 21:49),2 A - D
21:44,ICE 840,Hannover Hbf (an 00:32),14
21:46,RE 3520,Neustrelitz Hbf (an 22:59),6
21:46,RE 3736,Lübbenau(Spreewald) (an 23:04),12
21:52,RB 21949,Berlin Südkreuz (an 21:59),
21:55,ICE 241,Berlin Ostbahnhof (an 22:03),12
21:55 (+11),RE 73790,Magdeburg Hbf (an 23:55),14
21:59,RE 73745,Frankfurt(Oder) (an 23:18),11
22:07,RB 21951,Berlin Südkreuz (an 22:14),
22:07,RE 3180,Berlin Südkreuz (an 22:13),3
22:18,RE 3741,Bad Belzig (an 23:19),13
22:22,RB 21953,Berlin Südkreuz (an 22:29),
22:28 (+15),ICE 609,Berlin Südkreuz (an 22:33),2
22:37,RE 21955,Berlin Südkreuz (an 22:44),
22:37,RE 73787,Berlin Ostbahnhof (an 22:46),12
22:38 (+1),ICE 900,Hamburg-Altona (an 03:04),7
22:40,RE 3,Lindau-Reutin (an 22:57),
22:40,RE 3317,Berlin Gesundbrunnen (an 22:22),
22:46,RE 3738,Berlin Ostbahnhof (an 22:56),12
22:52,RB 21957,Berlin Südkreuz (an 22:59),
22:53,RE 3136,Cottbus Hbf (an 00:40),11
22:53,RE 93136,Berlin Ostbahnhof (an 23:03),
22:55,RE 73792,Magdeburg Hbf (an 00:48),14
22:59,RE 73747,Frankfurt(Oder) (an 00:18),11
23:07,RB 21959,Berlin Südkreuz (an 23:14),
23:15,RE 3743,Bad Belzig (an 00:17),13
23:22,RB 21961,Berlin Südkreuz (an 23:29),
23:28 (+1),ICE 273,Zürich HB (an 10:00),14
23:28 (+1),ICE 905,München Hbf (an 07:15),4
23:31 (+27),ICE 792,Berlin Ostbahnhof (an 23:37),11
23:35,RB 93359,Berlin Südkreuz (an 23:41),
23:37,RB 21963,Berlin Südkreuz (an 23:44),
23:37,RE 3139,Berlin-Charlottenburg (an 23:46),14
23:43,RE 62036,Baruth(Mark) (an 00:35),2
23:48 (+1),ICE 1540,Köln Hbf (an 06:12),
23:52,RB 21965,Berlin Südkreuz (an 23:59),
23:52 (+4),RE 3138,Cottbus Hbf (an 01:40),11
23:59 (+22),RE 73749,Eisenhüttenstadt (an 01:41),11
