Abfahrt,Zugnr.,nach (Ankunft),Gleis
16:10 (+2),RB 18161,Berlin Ostbahnhof (an 16:21),11
16:12 (+1),ICE 1163,Stuttgart Hbf (an 20:57),4
16:14 (+1),RB 62071,Rangsdorf (an 16:39),1
16:15 (+17),RE 3729,Dessau Hbf (an 17:53),14
16:16 Ausfall,RE 3513,Berlin Südkreuz (an 16:24),3
16:21,RB 21905,Flughafen BER (an 16:45),1
16:23 (+9),RE 3352,Schwedt(Oder) (an 17:55),6
16:24,RE 75859,Potsdam Hbf (an 16:51),
16:25,RE 62025,Elstal (an 16:49),7 A - D
16:26 (+1),IC 2271,Dresden Hbf (an 18:28),4
16:26 (+2),ICE 1508,Berlin Gesundbrunnen (an 16:31),5
16:26,RE 3124,Cottbus Hbf (an 17:55),12
16:28 (+1),ICE 379,Basel SBB (an 23:49),14
16:29 (+37),ICE 603,München Hbf (an 21:10),3
16:30 (+53),ICE 849,Berlin Ostbahnhof (an 16:39),11
16:33 (+6),ICE 544,Köln Hbf (an 21:35),13
16:36 (+35),ICE 1103,München Hbf (an 20:46),4
16:37 (+2),ICE 690,Berlin Gesundbrunnen (an 16:43),5
16:37,RE 21907,Flughafen BER (an 17:00),1
16:37 (+1),RE 3125,Hennigsdorf(b Berlin) (an 17:23),14
16:38 (+1),ICE 1904,Hamburg-Altona (an 19:24),7
16:40,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2 A - D
16:42 (+5),ICE 798,Berlin Ostbahnhof (an 16:49),12
16:44,RE 62022,Elsterwerda (an 18:31),2 D - G
16:46 (+9),RE 3726,Senftenberg (an 18:41),11
16:46 Ausfall,RE 4362,Rostock Hbf (an 19:21),5
16:48 (+2),RB 62072,Wustermark (an 17:18),7
16:52 (+1),EC 55,Krakow Glowny (an 23:44),12
16:52 (+4),ICE 677,Karlsruhe Hbf (an 23:59),4
16:52,RB 18164,Berlin-Wannsee (an 17:10),13
16:52,RE 21909,Flughafen BER (an 17:14),1
16:54,RE 3157,Rathenow (an 17:54),5
16:58 Ausfall,ICE 1542,Düsseldorf Hbf (an 21:42),
16:58 (+1),ICE 838,Stralsund Hbf (an 19:46),6
16:59,RE 94735,Frankfurt(Oder) (an 18:18),11
17:00,RB 18522,Cottbus Hbf (an 18:48),1
17:05 (+9),ICE 935,Saarbrücken Hbf (an 23:52),4
17:09 (+1),ICE 844,Düsseldorf Hbf (an 22:07),14
17:09 (+1),RE 3156,Falkenberg(Elster) (an 18:49),2
17:10,RB 18163,Berlin Ostbahnhof (an 17:21),11
17:14,RB 62073,Rangsdorf (an 17:38),1
17:14 Ausfall,RE 4363,Berlin Südkreuz (an 17:23),4
17:15 (+12),RE 3731,Dessau Hbf (an 18:53),14
17:19,RE 21913,Flughafen BER (an 17:45),1
17:20 (+3),ICE 997,Göttingen (an 19:50),13
17:22,RE 3314,Stralsund Hbf (an 20:44),6
17:23 (+24),RE 62027,Elstal (an 17:47),7
17:24 (+1),ICE 695,Stuttgart Hbf (an 23:51),2
17:24,RE 75861,Potsdam Hbf (an 17:51),
17:26,RE 3126,Cottbus Hbf (an 18:55),12
17:27 (+19),ICE 1006,Berlin Gesundbrunnen (an 17:31),5
17:28 (+3),RJ 385,Praha hl.n. (an 21:25),2
17:30,SJ 344,Göteborg Central (an 06:55),
17:31 (+11),ICE 549,Berlin Ostbahnhof (an 17:39),11
17:32 (+5),RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),1
17:33,IC 2232,Magdeburg Hbf (an 19:20),
17:36 (+10),ICE 1603,München Hbf (an 21:43),4
17:37,RE 21915,Flughafen BER (an 18:00),1
17:37 (+1),RE 3127,Hennigsdorf(b Berlin) (an 18:23),13
17:38 (+1),IC 2174,Rostock Hbf (an 19:37),5
17:38 (+1),ICE 506,Hamburg Hbf (an 20:11),6
17:42 (+26),ICE 372,Berlin Ostbahnhof (an 17:50),11
17:43,RE 62024,Elsterwerda (an 19:15),2
17:46 Ausfall,RE 3516,Stralsund Hbf (an 20:51),6
17:46 (+2),RE 3728,Senftenberg (an 19:41),12
17:47 (+1),ICE 742,Münster(Westf)Hbf (an 21:35),13
17:48 (+1),RB 62074,Wustermark (an 18:18),7
17:50 (+3),ICE 803,München Hbf (an 22:42),4
17:52 (+1),EC 249,Warszawa Wschodnia (an 23:15),11
17:52,RB 18166,Berlin-Wannsee (an 18:10),14
17:52,RE 21917,Flughafen BER (an 18:14),1 D - G
17:53 (+5),ICE 1709,Jena-Göschwitz (an 20:50),2
17:55,DRF 1325,Leipzig Hbf (an 19:53),12
17:55 (+9),FLX 1325,Leipzig Hbf (an 19:53),12
17:55,ICE 147,Berlin Ostbahnhof (an 18:02),3
17:55,RE 26117,Stendal Hbf (an 19:30),
17:55,RE 3179,Stendal Hbf (an 19:30),7
17:57 (+4),FLX 1245,Stuttgart Hbf (an 00:18),4
17:59,RE 94737,Frankfurt(Oder) (an 19:18),11
18:00,RB 18524,Lübbenau(Spreewald) (an 19:14),2
18:06 (+5),FLX 1242,Hamburg Hbf (an 20:34),6
18:07,RE 3176,Jüterbog (an 18:54),2
18:09 (+2),ICE 706,Berlin Gesundbrunnen (an 18:13),6
18:10,RB 18165,Berlin Ostbahnhof (an 18:21),12
18:14,RB 62075,Rangsdorf (an 18:38),1
18:14 (+19),RE 3515,Berlin Südkreuz (an 18:23),4
18:15 (+1),RE 3733,Dessau Hbf (an 19:53),13
18:21 (+3),RE 62029,Elstal (an 18:49),7
18:22,RE 21921,Flughafen BER (an 18:45),1
18:23,RE 3354,Schwedt(Oder) (an 19:55),6
18:24,RE 75863,Potsdam Hbf (an 18:51),
18:26 (+1),IC 2273,Dresden Hbf (an 20:28),4
18:26 (+1),ICE 1506,Berlin Gesundbrunnen (an 18:31),5
18:26 (+1),RE 3128,Cottbus Hbf (an 19:55),11
18:29 (+29),ICE 2823,München Hbf (an 23:20),3
18:29 (+28),ICE 605,München Hbf (an 23:20),3
18:30 (+1),ICE 1902,Hamburg-Altona (an 21:26),7
18:31,ES 474,Paris Nord (an 10:58),
18:33 (+1),ICE 542,Köln Hbf (an 23:34),13
18:34,ICE 941,Berlin Ostbahnhof (an 18:40),12
18:36 (+5),ICE 1105,München Hbf (an 22:45),4
18:37 (+30),ICE 598,Berlin Gesundbrunnen (an 18:43),5
18:37,RE 21923,Flughafen BER (an 19:00),1
18:37,RE 3129,Hennigsdorf(b Berlin) (an 19:23),14
18:40 (+1),RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2 A - D
18:44 (+1),RE 62026,Elsterwerda (an 20:31),2 D - G
18:46,RE 3730,Senftenberg (an 20:41),11
18:46 (+12),RE 4364,Rostock Hbf (an 21:21),5
18:48 (+5),RB 62076,Wustermark (an 19:18),7
18:52,RE 21925,Flughafen BER (an 19:14),1
18:53 (+9),IC 2431,Cottbus Hbf (an 20:21),11
18:54,RE 3159,Rathenow (an 19:49),7
18:59,RB 94739,Frankfurt(Oder) (an 20:18),
18:59,RE 94739,Frankfurt(Oder) (an 20:18),11
19:00,RB 18526,Cottbus Hbf (an 20:48),1
19:05 (+39),ICE 697,Frankfurt(Main)Hbf (an 23:44),4
19:06 Ausfall,ICE 1549,Berlin Ostbahnhof (an 19:13),12
19:09,RE 3158,Falkenberg(Elster) (an 20:44),2
19:13 (+1),RB 62077,Berlin Südkreuz (an 19:21),1
19:14 (+5),RE 4365,Berlin Südkreuz (an 19:23),4
19:15 (+1),RE 3735,Dessau Hbf (an 20:53),13
19:20 (+4),ICE 999,Kassel-Wilhelmshöhe (an 22:13),14
19:22,RE 21929,Flughafen BER (an 19:45),1
19:22 (+1),RE 3316,Stralsund Hbf (an 22:49),6
19:24,RE 75865,Potsdam Hbf (an 19:51),
19:25 (+2),RE 62031,Elstal (an 19:53),7
19:26 (+24),RE 3130,Cottbus Hbf (an 20:55),11
19:27 (+125),ICE 1004,Berlin Gesundbrunnen (an 19:31),5
19:28 (+1),RJ 179,Praha hl.n. (an 23:31),3
19:32,ICE 842,Düsseldorf Wehrhahn (an 00:07),13
19:36 (+1),ICE 2921,München Hbf (an 23:52),4
19:37,RE 21931,Flughafen BER (an 20:00),1
19:37,RE 3131,Hennigsdorf(b Berlin) (an 20:23),14
19:38 (+1),IC 2172,Rostock Hbf (an 21:37),5
19:38 (+1),ICE 504,Hamburg-Altona (an 22:24),6
19:42,ICE 370,Berlin Ostbahnhof (an 19:50),12
19:43,RE 62028,Baruth(Mark) (an 20:35),2 A - D
19:46 (+1),ICE 740,Münster(Westf)Hbf (an 23:36),14
19:46 (+1),RE 3518,Stralsund Hbf (an 22:51),6
19:46 (+1),RE 3732,Senftenberg (an 21:41),11
19:47 (+2),RB 62078,Wustermark (an 20:18),7
19:52 (+4),ICE 805,Nürnberg Hbf (an 23:07),3
19:52,RE 21933,Flughafen BER (an 20:14),1
19:54,ICE 641,Berlin Ostbahnhof (an 20:01),12
19:54 (+2),RE 3181,Stendal Hbf (an 21:13),7
19:55,ICE 149,Berlin Ostbahnhof (an 20:02),3
19:57 (+1),FLX 1247,Leipzig Hbf (an 21:12),4
19:57,ICE 540,Köln Hbf (an 01:39),13
19:59,RE 94741,Berlin Ostbahnhof (an 20:09),11
20:00 (+1),RB 18528,Cottbus Hbf (an 21:48),2
20:07,RE 3178,Jüterbog (an 20:54),2
20:10 (+145),ICE 90,Berlin Gesundbrunnen (an 20:16),5
20:11 (+13),NJ 457,Graz Hbf (an 09:19),4
20:14 (+6),RE 3517,Berlin Südkreuz (an 20:22),3
20:15 (+6),RE 3737,Dessau Hbf (an 21:53),13
20:16 (+2),RB 62079,Berlin Südkreuz (an 20:24),1 A - D
20:22,RE 21937,Flughafen BER (an 20:45),1 D - G
20:23 (+1),RE 3356,Schwedt(Oder) (an 21:55),6
20:25 (+2),RE 62033,Elstal (an 20:49),7
20:26 (+70),IC 2275,Dresden Hbf (an 22:28),4
20:26 (+128),ICE 1504,Berlin Gesundbrunnen (an 20:31),5
20:26 (+1),RE 3132,Cottbus Hbf (an 21:55),11
20:29,ICE 2913,Kassel-Wilhelmshöhe (an 23:13),13
20:29 (+14),ICE 2917,Nürnberg Hbf (an 00:26),3
20:29 (+24),ICE 607,Nürnberg Hbf (an 00:26),3
20:29 (+2),ICE 679,Kassel-Wilhelmshöhe (an 23:13),13
20:31 (+1),EC 431,Rzeszow Glowny (an 08:09),12
20:34 (+109),ICE 943,Berlin Ostbahnhof (an 20:41),11
20:36 (+67),ICE 1107,München Hbf (an 00:50),4
20:37 (+30),ICE 596,Berlin Gesundbrunnen (an 20:43),5
20:37,RB 21939,Flughafen BER (an 21:00),1
20:37 (+31),RE 3133,Hennigsdorf(b Berlin) (an 21:23),13
20:38,ICE 1900,Hamburg-Altona (an 00:20),7
20:40,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2 A - D
20:42 (+9),ICE 794,Berlin Ostbahnhof (an 20:49),11
20:44 (+1),RE 62030,Elsterwerda (an 22:31),2 D - G
20:46 (+1),RE 4366,Rostock Hbf (an 23:21),5
20:48,RB 62080,Wustermark (an 21:18),7
20:53 (+4),IC 60408,Zürich HB (an 10:14),4
20:53 (+5),NJ 408,Zürich HB (an 10:14),4
20:54 (+3),RE 3161,Rathenow (an 21:52),7
20:59,RE 94743,Frankfurt(Oder) (an 22:18),11
21:00 (+1),RB 21941,Flughafen BER (an 21:24),1
21:01 (+2),RE 94748,Berlin-Wannsee (an 21:20),14
21:04,ICE 939,Berlin Südkreuz (an 21:08),4
21:06 (+3),RE 3318,Pasewalk (an 23:14),5
21:08 Ausfall,ICE 1055,Berlin Ostbahnhof (an 21:15),12
21:09 (+3),RE 3160,Jüterbog (an 21:56),2
21:14 (+3),RB 62081,Berlin Südkreuz (an 21:21),1
21:14 (+5),RE 4367,Berlin Südkreuz (an 21:23),4
21:15 (+18),RE 3739,Dessau Hbf (an 22:53),13
21:15 (+1),RE 73825,Erkner (an 21:49),11
21:22,RB 21945,Flughafen BER (an 21:45),1
21:23 (+65),ICE 643,Berlin Ostbahnhof (an 21:29),12
21:25 (+3),RE 62035,Elstal (an 21:53),7
21:27 (+10),ICE 1002,Berlin Gesundbrunnen (an 21:31),5
21:27 (+30),ICE 2837,München Hbf (an 07:44),4
21:27 (+45),ICE 699,München Hbf (an 07:44),4
21:28 (+1),RE 3134,Cottbus Hbf (an 22:55),11
21:32,RE 3357,Jüterbog (an 22:30),1
21:33,ICE 1703,Berlin Südkreuz (an 21:39),2
21:35 (+17),ICE 840,Hannover Hbf (an 00:09),14
21:37,RB 21947,Flughafen BER (an 22:00),1
21:37 (+11),RE 3135,Hennigsdorf(b Berlin) (an 22:25),14
21:38 (+3),ICE 2828,Hamburg-Altona (an 01:18),6
21:38 (+2),ICE 502,Hamburg-Altona (an 01:18),6
21:42 (+39),ICE 278,Berlin Ostbahnhof (an 21:50),11
21:43,RE 62032,Baruth(Mark) (an 22:35),2 A - D
21:46,RE 3520,Neubrandenburg (an 23:29),6
21:47,RB 62082,Dallgow-Döberitz (an 22:09),7
21:52,RB 21949,Flughafen BER (an 22:14),1
21:54,RE 3183,Stendal Hbf (an 23:13),7
21:54,RE 91673,Stendal Hbf (an 23:13),
22:01,DRF 1329,Dresden Hbf (an 00:10),3
22:01 (+27),FLX 1329,Dresden Hbf (an 00:10),3
22:07,RB 21951,Flughafen BER (an 22:29),1
22:07,RE 3180,Jüterbog (an 22:54),3
22:10 (+1),ICE 702,Berlin Gesundbrunnen (an 22:14),5
22:14,RB 62083,Berlin Südkreuz (an 22:21),1
22:14 (+30),RE 3519,Berlin Südkreuz (an 22:23),4
22:22,RB 21953,Berlin Südkreuz (an 22:29),
22:23,RE 3358,Berlin Gesundbrunnen (an 22:28),5
22:25,RE 62037,Elstal (an 22:49),7
22:28 (+1),ICE 609,Erfurt Hbf (an 00:55),2
22:37 (+3),ICE 594,Berlin Gesundbrunnen (an 22:43),5
22:37,RE 21955,Berlin Südkreuz (an 22:44),
22:38 (+52),ICE 900,Hamburg-Altona (an 02:13),7
22:40,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),4
22:44,RE 62034,Baruth(Mark) (an 23:41),2
22:46 (+44),RE 4368,Rostock Hbf (an 01:21),6
22:47,RB 56814,Berlin Südkreuz (an 22:53),4
22:47,RE 56814,Berlin Südkreuz (an 22:53),4
22:48,RB 62084,Wustermark (an 23:18),7
22:52,RB 21957,Flughafen BER (an 23:14),1
23:07,RB 21959,Flughafen BER (an 23:29),1
23:09,RE 3185,Stendal Hbf (an 00:18),7
23:09,RE 90185,Berlin-Spandau (an 23:18),
23:14,RB 62085,Berlin Südkreuz (an 23:21),1
23:14,RE 4369,Berlin Südkreuz (an 23:24),4
23:22,RB 21961,Flughafen BER (an 23:45),1
23:24 (+4),ICE 705,Berlin Südkreuz (an 23:29),3
23:25,RE 62039,Wustermark (an 23:54),7
23:28 (+2),ICE 905,München Hbf (an 07:15),4
23:33 (+23),ICE 273,Basel SBB (an 09:09),2
23:37,RB 21963,Naumburg(Saale)Hbf (an 11:13),1
23:43,RE 62036,Baruth(Mark) (an 00:35),2
23:46,RE 3522,Neubrandenburg (an 01:38),5
23:50 (+12),ICE 1000,Berlin Gesundbrunnen (an 23:54),6
23:52,RB 21965,Flughafen BER (an 00:14),1
23:55 (+5),ICE 1540,Köln Hbf (an 06:12),4
23:55,RE 91695,Potsdam Hbf (an 00:23),
