Abfahrt,Zugnr.,nach (Ankunft),Gleis
17:36 (+3),ICE 1603,München Hbf (an 21:43),4
17:37,RE 21915,Berlin Südkreuz (an 17:44),
17:37,RE 3127,Hennigsdorf(b Berlin) (an 18:23),13
17:38 (+2),IC 2174,Rostock Hbf (an 19:37),5
17:38 (+1),ICE 506,Hamburg Hbf (an 20:11),6
17:42 (+41),ICE 372,Berlin Ostbahnhof (an 17:50),11
17:43,RE 62024,Elsterwerda (an 19:15),2
17:46,RE 3516,Stralsund Hbf (an 20:51),6
17:46,RE 3728,Senftenberg (an 19:41),12
17:48,RB 62074,Berlin-Spandau (an 17:59),7
17:50 (+1),ICE 803,München Hbf (an 22:42),4
17:52,EC 249,Warszawa Wschodnia (an 23:15),11
17:52,RB 18166,Berlin-Wannsee (an 18:10),14
17:52,RE 21917,Berlin Südkreuz (an 17:58),
17:55,RE 26117,Stendal Hbf (an 19:30),
17:55,RE 3179,Stendal Hbf (an 19:30),7
17:57,ICE 1709,Jena-Göschwitz (an 20:50),3
17:59,RE 94737,Frankfurt(Oder) (an 19:18),11
18:00,RB 18524,Lübbenau(Spreewald) (an 19:14),2
18:07,RE 3176,Jüterbog (an 18:54),2
18:09 (+1),ICE 706,Berlin Gesundbrunnen (an 18:13),6
18:10,RB 18165,Berlin Ostbahnhof (an 18:21),12
18:14,RB 62075,Rangsdorf (an 18:38),1
18:14,RE 3515,Berlin Südkreuz (an 18:23),4
18:15,RE 3733,Dessau Hbf (an 19:53),13
18:21,RE 62029,Elstal (an 18:49),7
18:22,RE 21921,Berlin Südkreuz (an 18:29),
18:23,RE 3354,Schwedt(Oder) (an 19:55),6
18:26 (+2),IC 2273,Dresden Hbf (an 20:28),4
18:26 (+1),ICE 1506,Berlin Gesundbrunnen (an 18:31),5
18:26,RE 3128,Cottbus Hbf (an 19:55),11
18:29 (+5),ICE 605,München Hbf (an 23:10),3
18:29 (+4),ICE 677,Karlsruhe Hbf (an 23:59),14
18:30,ICE 1902,Hamburg-Altona (an 21:26),7
18:33 (+1),ICE 542,Köln Hbf (an 23:34),13
18:36 (+1),ICE 1105,München Hbf (an 22:45),4
18:37 (+131),ICE 598,Berlin Gesundbrunnen (an 18:43),5
18:37,RE 21923,Berlin Südkreuz (an 18:44),
18:37,RE 3129,Hennigsdorf(b Berlin) (an 19:23),14
18:40,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2 A - D
18:44,RE 62026,Elsterwerda (an 20:31),2 D - G
18:46,RE 3730,Senftenberg (an 20:41),11
18:46,RE 4364,Rostock Hbf (an 21:21),5
18:48,RB 62076,Berlin-Spandau (an 18:59),7
18:52,RE 21925,Berlin Südkreuz (an 18:59),
18:53,IC 2431,Cottbus Hbf (an 20:21),11
18:54,RE 3159,Rathenow (an 19:49),7
18:59,RB 94739,Frankfurt(Oder) (an 20:18),
18:59,RE 94739,Frankfurt(Oder) (an 20:18),11
19:00,RB 18526,Cottbus Hbf (an 20:48),1
19:05,ICE 937,Darmstadt Hbf (an 23:11),4
19:06 (+4),ICE 1549,Berlin Ostbahnhof (an 19:13),12
19:08 (+60),ICE 9591,Berlin Gesundbrunnen (an 19:13),6
19:09,RE 3158,Falkenberg(Elster) (an 20:44),2
19:13,RB 62077,Berlin Südkreuz (an 19:21),1
19:14 (+7),RE 4365,Berlin Südkreuz (an 19:23),4
19:15,RE 3735,Medewitz(Mark) (an 20:30),13
19:15,RE 4300,Medewitz(Mark) (an 20:30),13
19:20,ICE 999,Kassel-Wilhelmshöhe (an 22:13),14
19:22,RE 21929,Berlin Südkreuz (an 19:29),
19:22,RE 3316,Stralsund Hbf (an 22:49),6
19:25,RE 62031,Elstal (an 19:53),7
19:26,RE 3130,Cottbus Hbf (an 20:55),11
19:27,ICE 1004,Berlin Gesundbrunnen (an 19:31),5
19:27 (+58),ICE 2865,Frankfurt(Main)Hbf (an 23:44),4
19:27,ICE 697,Frankfurt(Main)Hbf (an 23:44),4
19:28 (+82),RJ 179,Praha hl.n. (an 23:31),3
19:32 (+15),ICE 842,Köln Hbf (an 00:33),13
19:32,RE 3355,Luckenwalde (an 20:27),2
19:32,RE 3520,Neustrelitz Hbf (an 22:59),2
19:36 (+9),ICE 1605,München Hbf (an 23:43),4
19:37,RE 21931,Berlin Südkreuz (an 19:44),
19:37,RE 3131,Hennigsdorf(b Berlin) (an 20:23),14
19:38 (+3),IC 2172,Rostock Hbf (an 21:37),5
19:38 (+1),ICE 504,Hamburg-Altona (an 22:24),6
19:41,RB 73822,Berlin Zoologischer Garten (an 19:46),13
19:42 (+63),ICE 370,Berlin Ostbahnhof (an 19:50),12
19:43,RE 62028,Baruth(Mark) (an 20:35),2 A - D
19:46,RE 3518,Stralsund Hbf (an 22:51),6
19:46,RE 3732,Senftenberg (an 21:41),11
19:47,RB 62078,Berlin-Spandau (an 19:59),7
19:52,ICE 805,Nürnberg Hbf (an 23:07),3
19:52,RE 21933,Berlin Südkreuz (an 19:59),
19:54,ICE 641,Berlin Ostbahnhof (an 20:01),12
19:54,RE 3181,Stendal Hbf (an 21:13),7
19:59,RE 94741,Frankfurt(Oder) (an 21:18),11
20:00,RB 18528,Cottbus Hbf (an 21:48),2
20:05 (+1),ICE 540,Hannover Hbf (an 22:28),13
20:07,RE 3178,Jüterbog (an 20:54),2
20:10 (+5),ICE 90,Berlin Gesundbrunnen (an 20:16),5
20:11,NJ 457,Graz Hbf (an 09:19),3
20:14,RE 3517,Berlin Südkreuz (an 20:22),4
20:14,RE 73823,Fürstenwalde(Spree) (an 21:05),11
20:15,RE 3737,Medewitz(Mark) (an 21:31),13
20:16,RB 62079,Berlin Südkreuz (an 20:24),1 A - D
20:20 (+4),ICE 943,Berlin Ostbahnhof (an 20:28),11
20:22,RE 21937,Berlin Südkreuz (an 20:29),
20:23,RE 3356,Angermünde (an 21:23),6
20:25,RE 62033,Elstal (an 20:49),7
20:26,IC 2275,Dresden Hbf (an 22:28),4
20:26 (+1),ICE 1504,Berlin Gesundbrunnen (an 20:31),5
20:26,RE 3132,Cottbus Hbf (an 21:55),11
20:29 (+9),ICE 607,Nürnberg Hbf (an 23:53),3
20:29 (+9),ICE 679,Kassel-Wilhelmshöhe (an 23:13),13
20:31,EC 431,Jaroslaw (an 08:47),12
20:36,ICE 1107,München Hbf (an 00:50),4
20:37 (+116),ICE 596,Berlin Gesundbrunnen (an 20:43),5
20:37,RB 21939,Berlin Südkreuz (an 20:44),
20:37,RE 3133,Hennigsdorf(b Berlin) (an 21:23),13
20:38,ICE 1900,Hamburg-Altona (an 23:24),7
20:40,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2 A - D
20:42 Ausfall,ICE 794,Berlin Ostbahnhof (an 20:49),11
20:44,RE 62030,Elsterwerda (an 22:31),2 D - G
20:46,RE 3734,Lübbenau(Spreewald) (an 22:04),12
20:46 (+3),RE 4366,Rostock Hbf (an 23:21),5
20:48,RB 62080,Berlin-Spandau (an 20:59),7
20:52,RB 18530,Cottbus Hbf (an 22:48),1
20:52,RE 20,Cottbus Hbf (an 22:48),
20:53,IC 60408,Zürich HB (an 09:05),4
20:53,NJ 408,Zürich HB (an 09:05),4
20:54,RE 3161,Rathenow (an 21:52),7
20:59,RE 94743,Berlin Ostbahnhof (an 21:09),11
21:00,RB 21941,Berlin Südkreuz (an 21:07),
21:08 (+3),ICE 1055,Berlin Ostbahnhof (an 21:15),12
21:09,RE 3160,Jüterbog (an 21:56),2
21:14,RB 62081,Berlin Südkreuz (an 21:21),1
21:14,RE 3739,Berlin-Wannsee (an 21:33),13
21:14,RE 4367,Berlin Südkreuz (an 21:23),4
21:15,RE 73825,Berlin Ostbahnhof (an 21:25),11
21:22,RB 21945,Berlin Südkreuz (an 21:29),
21:22,RE 3318,Pasewalk (an 23:19),6
21:23 (+12),ICE 643,Berlin Ostbahnhof (an 21:29),12
21:25,RE 62035,Elstal (an 21:53),7
21:27 (+1),ICE 1002,Berlin Gesundbrunnen (an 21:31),5
21:27 (+36),ICE 2833,München Hbf (an 07:32),4
21:27 (+36),ICE 2835,München Hbf (an 07:32),4
21:27 (+35),ICE 699,München Hbf (an 07:32),4
21:28,RE 3134,Cottbus Hbf (an 22:55),11
21:32,RE 3357,Jüterbog (an 22:30),1
21:33 (+6),ICE 1703,Berlin Südkreuz (an 21:39),2
21:37,RE 3135,Wustermark (an 22:10),14
21:38 (+2),ICE 2918,Hamburg-Altona (an 00:38),6
21:38 (+2),ICE 502,Hamburg-Altona (an 00:38),6
21:42 (+15),ICE 278,Berlin Ostbahnhof (an 21:51),11
21:43,RE 62032,Baruth(Mark) (an 22:35),2 A - D
21:44,ICE 840,Hannover Hbf (an 00:14),14
21:46,RE 3736,Berlin Ostbahnhof (an 21:56),12
21:47,RB 62082,Berlin-Spandau (an 21:59),7
21:59,RE 94745,Berlin Ostbahnhof (an 22:09),11
22:10 (+3),ICE 702,Berlin Gesundbrunnen (an 22:14),5
22:14,RB 62083,Berlin Südkreuz (an 22:21),1
22:14,RE 3519,Berlin Südkreuz (an 22:23),4
22:18,RE 3741,Berlin-Wannsee (an 22:35),13
22:18,RE 93041,Berlin-Wannsee (an 22:35),
22:23 (+12),ICE 945,Berlin Ostbahnhof (an 22:31),11
22:23,RE 3358,Angermünde (an 23:27),5
22:25,RE 62037,Berlin-Spandau (an 22:35),7
22:28 (+19),ICE 609,Erfurt Hbf (an 00:59),2
22:30 (+30),ICE 273,Zürich HB (an 10:00),14
22:37 (+31),ICE 594,Berlin Gesundbrunnen (an 22:43),5
22:37,RE 21955,Berlin Südkreuz (an 22:44),
22:37,RE 3137,Wustermark (an 23:08),14
22:38,ICE 900,Hamburg-Altona (an 01:13),7
22:40,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),4
22:44,RE 62034,Baruth(Mark) (an 23:41),2
22:46,RE 3738,Berlin Ostbahnhof (an 22:56),12
22:46,RE 4368,Rostock Hbf (an 01:21),6
22:46,RE 5,Köln Messe/Deutz (an 23:33),
22:47,RB 56814,Berlin Südkreuz (an 22:53),
22:47,RE 56814,Berlin Südkreuz (an 22:53),4
22:48,RB 62084,Berlin-Spandau (an 22:59),7
22:52,RB 21957,Berlin Südkreuz (an 22:59),
22:59,RE 92748,Berlin Ostbahnhof (an 23:09),
22:59,RE 94747,Berlin Ostkreuz (an 23:14),11
23:07,RB 21959,Berlin Südkreuz (an 23:14),
23:09,RE 3185,Stendal Hbf (an 00:18),7
23:14,RB 62085,Berlin Südkreuz (an 23:21),1
23:15,RE 3743,Berlin-Wannsee (an 23:34),13
23:22,RB 21961,Berlin Südkreuz (an 23:29),
23:24 (+9),ICE 705,Berlin Südkreuz (an 23:29),3
23:24,RE 3320,Bernau(b Berlin) (an 23:43),
23:25 (+2),ICE 1540,Köln Hbf (an 06:12),13
23:25,RE 62039,Berlin-Spandau (an 23:35),7
23:28 (+28),ICe 905,München Hbf (an 07:08),4
23:35,ICE 645,Berlin Ostbahnhof (an 23:41),11
23:35,RE 3359,Teltow (an 23:53),
23:35,RE 33596,Berlin Südkreuz (an 23:41),
23:37,RB 21963,Berlin Südkreuz (an 23:44),
23:38 (+15),ICE 276,Berlin Ostbahnhof (an 23:47),12
23:43,RE 62036,Baruth(Mark) (an 00:35),2
23:50 (+2),ICE 1000,Berlin Gesundbrunnen (an 23:54),6
23:52,RB 21965,Berlin Südkreuz (an 23:59),
